id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
929244032861052933,929244032861052933,1510384016000,2017-11-11,12:36:56,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,All these people getting their twitter account blocked just because of a quiz.  #tcsitwiz,[],[],[],0,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929244032861052933,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
929242213048922112,929242213048922112,1510383582000,2017-11-11,12:29:42,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,"#tcsitwiz
Urgent girlfriend needed..

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

Qualification - must be the only

daughter of a petrol pump owner..!!",[],[],[],1,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929242213048922112,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
929240357119733760,929240357119733760,1510383140000,2017-11-11,12:22:20,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,#tcsitwiz when will this wait get over playlist is over !!,[],[],[],0,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929240357119733760,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
929239782277890048,929239782277890048,1510383003000,2017-11-11,12:20:03,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,These tweets are lit af #tcsitwiz,[],[],[],0,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929239782277890048,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
929238793130876928,929238793130876928,1510382767000,2017-11-11,12:16:07,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,"Called in too early, lunch left #tcsitwiz",[],[],[],0,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929238793130876928,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
929237060531118080,929237060531118080,1510382354000,2017-11-11,12:09:14,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,#tcsitwiz the tweets are more interesting than the quiz to me !!,[],[],[],0,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929237060531118080,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
929236254155145216,929236254155145216,1510382162000,2017-11-11,12:06:02,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,#tcsitwiz #tcsitwiz @tcsitwiz can we have the twitter count please !!,['tcsitwiz'],[],[],1,0,0,"['#tcsitwiz', '#tcsitwiz']",[],https://twitter.com/MUDITISROCKING/status/929236254155145216,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '599959360', 'username': 'TCSITWiz'}]",,,,
929236021190860800,929236021190860800,1510382106000,2017-11-11,12:05:06,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,"#tcsitwiz @tcsitwiz 
The gets bigger and grander every time",['tcsitwiz'],[],[],0,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929236021190860800,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '599959360', 'username': 'TCSITWiz'}]",,,,
929236009795051520,929236009795051520,1510382103000,2017-11-11,12:05:03,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,"Got a seat closer to stage this time , the stage is bigger",[],[],[],0,0,0,[],[],https://twitter.com/MUDITISROCKING/status/929236009795051520,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
929232075286126592,929232075286126592,1510381165000,2017-11-11,11:49:25,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,#tcsitwiz @tcsitwiz that line at the canteen is longer than the tcs siruseri campus in chennai,['tcsitwiz'],[],[],0,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929232075286126592,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '599959360', 'username': 'TCSITWiz'}]",,,,
929231684800675840,929231684800675840,1510381072000,2017-11-11,11:47:52,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,#tcsitwiz @tcsitwiz back to tweeting,['tcsitwiz'],[],[],0,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929231684800675840,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '599959360', 'username': 'TCSITWiz'}]",,,,
